id action freq period
8 A40 P10 3-5
25 A78 P3 9-12
20 A15 P7 3-5
2 A2 P2 3-5
21 A33 P10 1-3
15 A23 P6 1-3
4 A65 P5 3-5
18 A41 P6 1-3
1 A12 P4 3-5
3 A84 P1 1-3
16 A33 P2 3-5
6 A37 P3 1-3
7 A95 P9 3-5
21 A67 P7 3-5
2 A77 P8 3-5
13 A24 P3 3-5
1 A31 P2 9-12
14 A81 P5 3-5
17 A47 P9 1-3
4 A76 P9 3-5
4 A87 P5 9-12
20 A99 P1 9-12
4 A52 P1 1-3
28 A34 P8 3-5
21 A23 P5 9-12
9 A20 P10 9-12
6 A51 P1 3-5
22 A75 P1 3-5
17 A35 P4 1-3
12 A55 P6 3-5
27 A8 P10 1-3
11 A66 P1 1-3
5 A53 P2 9-12
27 A23 P10 3-5
17 A76 P10 1-3
9 A74 P3 9-12
14 A60 P4 9-12
16 A64 P3 3-5
27 A81 P7 1-3
1 A40 P2 1-3
7 A6 P10 9-12
14 A36 P3 3-5
29 A21 P3 9-12
8 A67 P7 9-12
22 A96 P3 1-3
28 A28 P4 1-3
3 A61 P2 9-12
17 A23 P2 1-3
7 A59 P10 3-5
13 A2 P3 9-12
21 A48 P3 3-5
13 A65 P10 3-5
19 A17 P2 3-5
9 A86 P6 1-3
29 A58 P6 1-3
25 A59 P10 3-5
15 A79 P6 3-5
18 A6 P1 9-12
18 A13 P4 3-5
28 A56 P6 1-3
13 A65 P10 9-12
27 A65 P1 1-3
10 A87 P2 1-3
27 A68 P9 9-12
16 A40 P7 3-5
24 A63 P3 9-12
2 A74 P6 9-12
29 A27 P8 3-5
24 A84 P1 3-5
30 A65 P10 1-3
10 A77 P4 1-3
9 A52 P1 3-5
27 A98 P3 3-5
21 A18 P1 1-3
18 A72 P7 9-12
28 A13 P10 1-3
1 A41 P6 1-3
24 A60 P8 3-5
14 A7 P9 9-12
19 A85 P7 1-3
28 A5 P9 9-12
15 A42 P1 3-5
4 A15 P10 3-5
25 A58 P3 1-3
24 A62 P5 9-12
18 A55 P2 1-3
2 A35 P7 1-3
24 A93 P5 3-5
19 A67 P8 1-3
23 A49 P4 9-12
22 A93 P1 3-5
22 A40 P9 3-5
22 A38 P2 9-12
1 A62 P7 3-5
26 A68 P5 9-12
19 A40 P6 3-5
15 A48 P4 3-5
30 A84 P10 3-5
25 A83 P7 3-5
2 A22 P3 1-3
27 A76 P6 3-5
21 A55 P6 1-3
24 A11 P1 1-3
24 A44 P8 3-5
21 A21 P1 3-5
26 A68 P3 9-12
11 A31 P9 9-12
30 A91 P10 9-12
13 A76 P4 3-5
17 A67 P2 3-5
12 A99 P3 9-12
5 A88 P1 1-3
21 A74 P2 9-12
5 A28 P1 3-5
7 A84 P10 9-12
7 A52 P3 3-5
19 A71 P7 9-12
27 A82 P6 9-12
16 A96 P1 3-5
24 A55 P5 3-5
4 A93 P8 3-5
27 A2 P7 9-12
7 A32 P8 3-5
24 A14 P10 9-12
23 A54 P3 9-12
24 A93 P6 1-3
19 A56 P6 3-5
21 A81 P10 3-5
17 A30 P4 9-12
19 A53 P3 9-12
8 A0 P4 9-12
16 A27 P7 3-5
29 A80 P9 9-12
9 A2 P8 9-12
22 A57 P8 1-3
16 A96 P6 3-5
17 A50 P5 9-12
3 A2 P2 1-3
14 A57 P9 1-3
17 A56 P6 3-5
16 A78 P4 9-12
16 A6 P1 9-12
6 A17 P2 3-5
18 A88 P6 9-12
24 A41 P8 9-12
5 A37 P7 3-5
6 A95 P9 9-12
7 A44 P8 3-5
15 A23 P2 1-3
16 A92 P10 1-3
4 A88 P10 3-5
11 A17 P2 3-5
26 A85 P1 9-12
13 A89 P10 1-3
11 A44 P8 3-5
15 A56 P6 3-5
17 A47 P9 1-3
30 A73 P2 9-12
29 A35 P4 1-3
6 A56 P7 9-12
6 A46 P2 1-3
10 A85 P2 9-12
8 A44 P5 3-5
27 A46 P8 1-3
23 A28 P3 1-3
13 A47 P3 3-5
10 A85 P3 1-3
5 A26 P5 3-5
15 A94 P5 1-3
19 A80 P7 1-3
30 A21 P5 1-3
6 A49 P3 1-3
28 A11 P10 3-5
11 A61 P2 3-5
16 A48 P9 1-3
28 A80 P4 9-12
5 A57 P8 3-5
16 A43 P7 3-5
19 A60 P1 9-12
15 A86 P8 3-5
20 A36 P2 3-5
7 A43 P6 1-3
22 A40 P10 3-5
16 A96 P10 3-5
7 A29 P1 1-3
25 A64 P3 3-5
27 A7 P8 1-3
3 A48 P2 9-12
8 A62 P5 9-12
3 A73 P2 9-12
21 A94 P5 1-3
27 A10 P2 9-12
28 A18 P7 9-12
19 A16 P8 3-5
8 A67 P10 1-3
20 A2 P7 1-3
20 A4 P1 3-5
30 A35 P2 3-5
16 A38 P8 3-5
14 A1 P7 9-12
6 A22 P10 3-5
28 A98 P3 9-12
2 A58 P8 9-12
25 A95 P5 1-3
13 A58 P10 3-5
26 A54 P5 9-12
19 A0 P5 3-5
27 A72 P2 3-5
2 A97 P9 1-3
26 A20 P6 3-5
2 A31 P6 9-12
28 A89 P10 1-3
11 A91 P10 3-5
26 A67 P6 3-5
24 A98 P1 9-12
18 A76 P7 3-5
24 A73 P2 9-12
3 A83 P7 3-5
20 A18 P1 1-3
20 A6 P8 9-12
18 A21 P1 1-3
16 A99 P9 1-3
22 A96 P6 3-5
28 A59 P2 9-12
1 A27 P7 3-5
23 A52 P10 3-5
14 A11 P9 3-5
3 A17 P2 3-5
25 A92 P1 9-12
8 A44 P8 1-3
19 A17 P8 3-5
30 A51 P3 9-12
27 A3 P3 9-12
19 A80 P10 9-12
15 A31 P2 9-12
19 A3 P10 1-3
6 A28 P7 3-5
17 A21 P3 1-3
3 A60 P1 3-5
3 A63 P3 1-3
24 A44 P2 9-12
11 A52 P1 3-5
30 A69 P10 9-12
29 A55 P5 1-3
28 A50 P7 9-12
7 A28 P1 1-3
2 A15 P10 3-5
22 A11 P6 1-3
15 A40 P5 9-12
18 A77 P7 1-3
8 A0 P8 3-5
24 A85 P1 9-12
24 A77 P3 1-3
15 A85 P10 3-5
20 A56 P2 3-5
23 A78 P5 9-12
15 A43 P9 3-5
21 A7 P1 9-12
7 A78 P3 3-5
5 A70 P4 9-12
19 A80 P2 9-12
27 A29 P10 1-3
4 A35 P2 9-12
15 A52 P1 3-5
6 A40 P9 1-3
5 A32 P10 1-3
26 A0 P3 9-12
27 A81 P9 1-3
28 A28 P5 1-3
10 A85 P10 9-12
29 A41 P4 1-3
10 A28 P4 1-3
30 A2 P2 1-3
7 A5 P1 3-5
25 A57 P10 3-5
30 A3 P3 9-12
29 A89 P10 9-12
26 A19 P1 9-12
19 A54 P10 3-5
11 A91 P2 9-12
8 A0 P3 1-3
20 A82 P6 3-5
15 A16 P4 3-5
26 A59 P1 9-12
6 A48 P8 9-12
29 A27 P8 3-5
17 A49 P6 9-12
29 A88 P1 9-12
24 A26 P10 1-3
25 A72 P5 9-12
26 A40 P10 1-3
3 A27 P8 3-5
16 A61 P5 9-12
22 A5 P4 3-5
16 A82 P6 3-5
10 A56 P6 1-3
12 A41 P6 3-5
18 A62 P8 1-3
12 A17 P1 3-5
11 A11 P10 3-5
2 A22 P3 1-3
12 A1 P8 3-5
2 A18 P1 9-12
18 A78 P8 9-12
7 A41 P8 1-3
26 A19 P1 1-3
3 A30 P4 1-3
8 A1 P1 1-3
2 A78 P8 9-12
23 A9 P10 9-12
5 A31 P3 1-3
22 A88 P9 3-5
10 A14 P1 9-12
25 A62 P5 9-12
17 A5 P2 9-12
25 A53 P6 9-12
28 A91 P10 9-12
6 A51 P3 3-5
5 A32 P8 3-5
10 A47 P10 9-12
13 A92 P6 1-3
26 A68 P6 1-3
25 A23 P2 3-5
10 A92 P8 9-12
12 A19 P2 3-5
20 A33 P2 1-3
11 A71 P9 3-5
12 A64 P7 3-5
20 A8 P2 9-12
17 A67 P10 1-3
24 A44 P9 3-5
9 A91 P2 3-5
26 A64 P7 1-3
16 A99 P10 1-3
22 A55 P7 1-3
18 A43 P8 1-3
24 A32 P2 9-12
9 A78 P3 3-5
5 A39 P7 1-3
27 A25 P5 9-12
29 A71 P7 1-3
28 A50 P5 3-5
18 A64 P10 1-3
10 A13 P8 3-5
12 A40 P6 1-3
29 A22 P7 3-5
18 A54 P5 1-3
10 A24 P1 9-12
9 A71 P4 1-3
15 A61 P2 3-5
23 A37 P3 3-5
3 A28 P4 1-3
24 A78 P3 1-3
8 A58 P3 1-3
15 A27 P7 3-5
9 A34 P6 9-12
17 A79 P1 1-3
8 A82 P7 1-3
26 A68 P5 1-3
17 A66 P9 3-5
16 A64 P6 3-5
6 A98 P9 1-3
18 A84 P1 3-5
13 A24 P5 3-5
22 A52 P3 1-3
17 A14 P7 9-12
8 A82 P6 3-5
23 A49 P3 3-5
30 A28 P2 3-5
17 A56 P6 1-3
21 A29 P8 1-3
4 A84 P2 3-5
28 A85 P7 3-5
18 A22 P4 1-3
22 A37 P8 3-5
13 A43 P9 9-12
16 A87 P4 9-12
1 A34 P8 3-5
7 A72 P9 1-3
30 A65 P10 3-5
18 A61 P6 3-5
10 A12 P4 9-12
26 A82 P1 9-12
19 A23 P9 3-5
10 A87 P8 3-5
7 A52 P3 1-3
30 A73 P2 9-12
26 A73 P2 9-12
2 A41 P7 1-3
18 A77 P5 1-3
30 A26 P7 3-5
10 A35 P4 3-5
26 A29 P1 1-3
20 A72 P7 9-12
13 A16 P8 1-3
23 A77 P5 1-3
2 A45 P4 9-12
5 A98 P6 3-5
19 A13 P10 9-12
30 A1 P7 3-5
9 A30 P5 9-12
25 A40 P6 3-5
30 A70 P3 1-3
5 A33 P7 9-12
30 A9 P5 9-12
23 A93 P2 1-3
20 A50 P8 9-12
14 A90 P9 1-3
26 A68 P8 1-3
3 A64 P3 1-3
16 A43 P6 1-3
10 A56 P6 3-5
24 A53 P9 3-5
10 A65 P8 3-5
28 A59 P8 1-3
2 A91 P10 9-12
11 A22 P6 9-12
19 A27 P9 3-5
7 A76 P4 3-5
10 A86 P9 9-12
9 A80 P6 9-12
4 A86 P9 3-5
4 A88 P4 1-3
8 A67 P7 3-5
3 A73 P2 3-5
26 A19 P7 3-5
24 A0 P2 9-12
15 A61 P2 3-5
28 A57 P2 9-12
28 A52 P10 9-12
2 A39 P7 3-5
22 A37 P7 3-5
5 A32 P6 1-3
8 A39 P2 3-5
15 A61 P6 3-5
1 A96 P6 3-5
24 A57 P2 9-12
7 A11 P5 3-5
8 A11 P6 9-12
16 A32 P1 1-3
13 A50 P10 1-3
17 A20 P6 3-5
11 A7 P4 1-3
9 A63 P3 3-5
3 A2 P9 3-5
30 A31 P8 3-5
15 A44 P9 3-5
5 A55 P7 3-5
28 A21 P7 1-3
23 A42 P9 9-12
5 A1 P3 9-12
21 A64 P4 3-5
21 A78 P5 3-5
7 A3 P10 9-12
26 A85 P10 9-12
2 A86 P5 1-3
23 A89 P10 9-12
12 A80 P6 1-3
20 A88 P1 1-3
30 A40 P3 9-12
15 A21 P1 3-5
4 A56 P6 3-5
5 A57 P8 9-12
30 A70 P1 3-5
27 A99 P1 9-12
17 A28 P2 9-12
24 A5 P8 9-12
17 A23 P8 1-3
16 A69 P7 1-3
20 A92 P9 3-5
29 A31 P7 9-12
22 A14 P7 1-3
14 A39 P10 3-5
11 A99 P10 9-12
25 A13 P8 3-5
8 A26 P7 3-5
9 A67 P7 1-3
4 A22 P8 9-12
22 A92 P3 9-12
17 A76 P6 3-5
16 A44 P9 9-12
20 A43 P5 9-12
20 A19 P1 3-5
2 A20 P10 1-3
8 A58 P9 9-12
1 A51 P3 9-12
15 A12 P8 1-3
17 A6 P1 9-12
24 A77 P9 1-3
24 A90 P9 1-3
21 A49 P6 3-5
23 A80 P4 1-3
20 A54 P2 3-5
9 A54 P9 1-3
25 A97 P8 3-5
25 A40 P1 9-12
12 A21 P9 1-3
22 A44 P4 9-12
2 A61 P2 3-5
16 A32 P9 9-12
29 A15 P8 1-3
26 A42 P8 3-5
3 A99 P1 9-12
19 A13 P8 9-12
8 A51 P3 3-5
25 A7 P8 3-5
10 A38 P1 3-5
26 A83 P7 3-5
15 A58 P10 1-3
29 A57 P8 3-5
8 A57 P7 3-5
5 A91 P10 1-3
3 A74 P6 1-3
14 A21 P7 1-3
21 A43 P9 9-12
17 A39 P4 9-12
25 A29 P1 3-5
20 A42 P1 1-3
20 A91 P10 9-12
30 A94 P5 3-5
27 A23 P2 1-3
27 A6 P1 9-12
5 A10 P3 3-5
9 A0 P8 3-5
15 A94 P5 3-5
30 A14 P10 1-3
22 A0 P8 1-3
3 A27 P1 3-5
23 A89 P7 1-3
4 A33 P7 9-12
14 A14 P2 1-3
15 A43 P6 1-3
26 A96 P6 9-12
20 A53 P4 9-12
19 A93 P3 3-5
28 A94 P7 3-5
12 A92 P4 1-3
6 A85 P10 1-3
18 A3 P2 9-12
6 A30 P8 9-12
23 A42 P1 3-5
6 A50 P7 1-3
14 A32 P5 3-5
12 A95 P2 3-5
9 A22 P1 3-5
29 A14 P2 9-12
12 A57 P10 1-3
26 A19 P9 9-12
12 A64 P1 3-5
12 A47 P4 1-3
25 A19 P9 3-5
10 A56 P6 3-5
1 A81 P1 3-5
16 A8 P1 3-5
18 A92 P8 3-5
9 A24 P9 3-5
19 A65 P10 3-5
17 A70 P5 9-12
14 A61 P1 3-5
3 A45 P3 1-3
13 A65 P2 3-5
16 A61 P2 3-5
28 A19 P2 1-3
29 A94 P5 3-5
16 A99 P3 1-3
30 A55 P2 1-3
20 A4 P6 3-5
12 A84 P1 3-5
26 A40 P7 9-12
10 A72 P7 3-5
21 A73 P1 3-5
13 A48 P7 3-5
14 A65 P1 3-5
13 A5 P3 9-12
18 A83 P7 3-5
12 A41 P6 1-3
30 A80 P7 3-5
25 A56 P6 3-5
5 A1 P7 3-5
14 A8 P5 1-3
6 A92 P4 1-3
21 A47 P7 3-5
19 A15 P5 3-5
14 A51 P3 3-5
11 A40 P6 1-3
15 A29 P1 1-3
8 A76 P4 3-5
26 A79 P3 3-5
22 A24 P1 3-5
3 A78 P8 9-12
28 A85 P9 9-12
16 A32 P7 9-12
5 A21 P7 9-12
1 A0 P10 1-3
2 A65 P4 3-5
15 A48 P9 9-12
29 A4 P7 9-12
13 A39 P1 3-5
18 A95 P8 3-5
23 A76 P2 3-5
18 A72 P7 3-5
21 A83 P7 1-3
10 A49 P7 3-5
26 A19 P7 9-12
15 A34 P8 1-3
12 A24 P9 9-12
11 A41 P6 1-3
21 A3 P3 9-12
9 A32 P1 3-5
29 A4 P7 3-5
18 A11 P3 3-5
12 A51 P3 3-5
22 A47 P7 3-5
11 A82 P10 9-12
12 A83 P9 1-3
6 A80 P3 9-12
7 A88 P1 1-3
21 A5 P3 9-12
20 A94 P1 1-3
2 A97 P7 1-3
27 A62 P8 9-12
23 A39 P2 9-12
30 A61 P5 3-5
23 A37 P4 3-5
24 A85 P1 1-3
7 A76 P4 3-5
29 A73 P2 3-5
23 A17 P4 3-5
27 A92 P8 1-3
25 A39 P3 9-12
23 A39 P6 3-5
3 A69 P2 3-5
7 A24 P3 1-3
25 A31 P6 3-5
19 A75 P5 9-12
27 A1 P7 3-5
5 A32 P6 1-3
19 A12 P5 1-3
16 A25 P6 1-3
6 A57 P9 9-12
1 A46 P9 3-5
3 A67 P8 3-5
15 A29 P1 1-3
21 A25 P7 9-12
20 A0 P9 9-12
3 A17 P4 3-5
19 A72 P7 1-3
26 A68 P4 3-5
23 A13 P8 1-3
29 A9 P9 9-12
26 A68 P8 1-3
10 A86 P8 3-5
6 A53 P4 1-3
8 A91 P10 1-3
29 A75 P9 1-3
1 A96 P6 3-5
19 A46 P4 1-3
23 A16 P8 3-5
21 A26 P2 3-5
19 A72 P7 3-5
14 A88 P1 9-12
26 A19 P4 1-3
29 A47 P5 1-3
2 A46 P2 1-3
21 A45 P9 3-5
2 A67 P7 3-5
14 A54 P1 9-12
3 A5 P3 9-12
3 A59 P7 3-5
7 A60 P8 9-12
14 A32 P2 3-5
23 A87 P4 9-12
16 A77 P8 1-3
27 A79 P1 1-3
22 A84 P10 3-5
28 A63 P3 3-5
8 A82 P6 3-5
28 A39 P7 1-3
15 A43 P9 3-5
24 A91 P8 1-3
20 A7 P2 9-12
30 A4 P2 3-5
20 A86 P10 9-12
1 A78 P3 9-12
5 A27 P2 3-5
14 A19 P6 9-12
7 A39 P8 3-5
22 A3 P1 1-3
6 A35 P2 3-5
1 A41 P4 1-3
18 A72 P7 9-12
22 A81 P4 3-5
28 A6 P2 9-12
4 A82 P6 3-5
29 A41 P6 1-3
2 A67 P4 9-12
27 A96 P6 3-5
23 A74 P1 1-3
13 A59 P9 9-12
18 A99 P3 1-3
4 A3 P5 9-12
22 A78 P3 9-12
5 A80 P2 9-12
13 A15 P5 3-5
9 A41 P3 1-3
26 A30 P5 1-3
1 A75 P1 9-12
28 A82 P6 3-5
22 A45 P3 1-3
10 A84 P1 3-5
15 A14 P7 3-5
24 A97 P7 9-12
20 A61 P1 9-12
22 A55 P6 3-5
24 A91 P9 1-3
30 A48 P8 9-12
12 A71 P7 3-5
11 A70 P4 1-3
3 A82 P7 9-12
7 A60 P6 3-5
14 A78 P3 3-5
17 A61 P10 1-3
19 A29 P4 1-3
2 A88 P1 9-12
19 A99 P6 9-12
17 A49 P6 1-3
28 A94 P6 9-12
28 A53 P4 9-12
28 A70 P4 3-5
28 A34 P5 3-5
17 A98 P9 9-12
10 A84 P6 9-12
30 A96 P6 3-5
3 A2 P1 3-5
16 A64 P5 1-3
6 A13 P6 1-3
16 A12 P7 1-3
29 A78 P3 9-12
5 A35 P8 1-3
5 A34 P1 3-5
20 A81 P10 3-5
24 A5 P3 3-5
28 A44 P8 9-12
4 A73 P2 9-12
28 A55 P6 1-3
18 A6 P1 9-12
1 A44 P8 3-5
27 A95 P9 1-3
23 A85 P10 3-5
28 A57 P6 1-3
27 A60 P6 1-3
7 A35 P3 9-12
12 A0 P1 9-12
10 A39 P3 1-3
25 A76 P1 3-5
6 A2 P7 9-12
3 A84 P3 9-12
22 A47 P3 1-3
19 A90 P9 1-3
19 A88 P6 1-3
21 A16 P10 9-12
3 A66 P4 3-5
2 A97 P2 1-3
18 A68 P2 1-3
8 A91 P10 9-12
5 A54 P7 9-12
9 A92 P2 9-12
7 A33 P1 1-3
15 A9 P8 9-12
24 A33 P4 1-3
20 A11 P6 3-5
3 A11 P1 1-3
20 A13 P8 1-3
27 A32 P6 9-12
21 A57 P4 1-3
11 A73 P4 3-5
25 A48 P7 9-12
10 A2 P5 9-12
1 A53 P2 1-3
25 A48 P6 9-12
2 A71 P7 3-5
13 A18 P3 1-3
18 A81 P10 9-12
9 A4 P5 3-5
26 A19 P10 3-5
3 A20 P8 9-12
20 A40 P4 1-3
21 A78 P3 9-12
30 A15 P10 1-3
21 A12 P4 1-3
4 A49 P7 3-5
3 A62 P2 9-12
28 A83 P9 1-3
27 A10 P2 1-3
27 A52 P3 9-12
23 A65 P10 3-5
1 A95 P2 9-12
5 A94 P5 3-5
16 A81 P2 1-3
1 A84 P5 3-5
19 A82 P10 3-5
26 A68 P10 9-12
21 A30 P8 9-12
27 A78 P6 1-3
18 A77 P2 1-3
18 A98 P10 1-3
5 A6 P1 9-12
9 A56 P6 3-5
25 A76 P6 3-5
7 A55 P6 1-3
8 A82 P2 3-5
18 A50 P3 1-3
14 A41 P3 1-3
8 A40 P2 9-12
24 A39 P10 3-5
10 A91 P5 9-12
7 A76 P4 3-5
6 A72 P9 1-3
12 A26 P5 3-5
12 A70 P1 1-3
11 A16 P4 3-5
3 A13 P8 1-3
27 A24 P9 3-5
25 A43 P7 9-12
28 A39 P9 9-12
12 A6 P5 9-12
28 A37 P8 3-5
29 A76 P9 3-5
7 A64 P9 3-5
5 A4 P7 3-5
19 A74 P2 9-12
19 A16 P1 1-3
18 A48 P5 9-12
30 A30 P10 9-12
10 A77 P6 1-3
5 A73 P3 9-12
14 A40 P2 3-5
29 A31 P4 1-3
9 A60 P2 1-3
16 A40 P3 3-5
27 A37 P10 3-5
16 A13 P10 1-3
11 A51 P5 3-5
13 A76 P5 3-5
3 A51 P6 3-5
25 A41 P3 1-3
7 A76 P4 3-5
27 A53 P1 9-12
10 A52 P1 1-3
2 A39 P6 3-5
21 A3 P10 1-3
8 A18 P6 9-12
11 A1 P7 3-5
14 A33 P2 1-3
17 A18 P1 9-12
22 A36 P6 3-5
13 A39 P5 1-3
26 A29 P3 1-3
22 A73 P7 3-5
21 A23 P10 3-5
29 A11 P5 9-12
2 A12 P10 3-5
11 A61 P6 3-5
8 A79 P1 1-3
25 A99 P6 9-12
27 A95 P4 3-5
21 A78 P9 9-12
4 A73 P2 1-3
14 A18 P1 1-3
16 A99 P9 3-5
22 A47 P1 3-5
15 A90 P9 3-5
17 A66 P7 3-5
21 A13 P4 1-3
27 A68 P10 3-5
18 A72 P7 3-5
10 A8 P5 1-3
4 A79 P6 1-3
28 A94 P6 3-5
25 A45 P3 9-12
5 A52 P4 1-3
23 A86 P2 3-5
19 A11 P6 3-5
3 A94 P1 3-5
1 A13 P4 1-3
6 A32 P4 9-12
23 A32 P7 9-12
6 A14 P9 3-5
25 A89 P1 1-3
23 A22 P2 3-5
28 A64 P8 3-5
11 A21 P1 1-3
27 A96 P2 3-5
11 A66 P4 3-5
27 A5 P6 9-12
17 A73 P3 9-12
4 A52 P1 1-3
11 A33 P9 9-12
7 A76 P7 3-5
30 A36 P2 3-5
10 A56 P6 3-5
1 A7 P8 3-5
20 A39 P9 1-3
6 A19 P1 1-3
23 A60 P10 3-5
3 A93 P9 1-3
28 A21 P1 3-5
19 A65 P10 1-3
23 A29 P5 3-5
27 A39 P3 3-5
16 A82 P5 3-5
14 A16 P8 9-12
14 A84 P8 3-5
30 A97 P10 9-12
8 A63 P3 3-5
24 A5 P3 9-12
24 A68 P8 1-3
10 A39 P2 1-3
10 A82 P10 3-5
28 A9 P10 9-12
2 A43 P7 9-12
4 A77 P8 9-12
20 A61 P2 3-5
17 A45 P1 1-3
14 A91 P9 9-12
21 A24 P10 3-5
7 A77 P8 3-5
20 A34 P7 3-5
5 A13 P8 1-3
22 A18 P2 3-5
17 A82 P6 3-5
1 A42 P8 1-3
5 A37 P3 3-5
17 A66 P7 9-12
25 A14 P9 9-12
30 A73 P4 1-3
9 A37 P3 1-3
1 A75 P9 9-12
3 A71 P9 9-12
5 A32 P5 3-5
16 A70 P5 1-3
19 A42 P2 3-5
24 A38 P4 3-5
22 A67 P5 3-5
26 A8 P3 1-3
29 A80 P8 9-12
17 A86 P5 3-5
8 A58 P10 9-12
17 A70 P10 1-3
3 A88 P4 1-3
4 A59 P10 1-3
17 A6 P1 9-12
26 A12 P7 3-5
30 A62 P3 9-12
20 A56 P1 3-5
14 A97 P5 9-12
24 A16 P4 1-3
6 A48 P8 9-12
21 A34 P9 3-5
25 A89 P10 3-5
16 A34 P2 3-5
21 A59 P2 3-5
22 A45 P3 1-3
28 A61 P5 3-5
15 A20 P8 3-5
9 A65 P4 3-5
9 A13 P4 1-3
27 A86 P10 3-5
2 A45 P10 1-3
8 A44 P4 1-3
25 A70 P1 3-5
3 A14 P7 1-3
8 A40 P7 9-12
18 A77 P2 3-5
21 A40 P8 3-5
19 A41 P1 1-3
24 A44 P8 1-3
28 A41 P9 1-3
24 A67 P7 9-12
17 A45 P3 1-3
6 A16 P8 3-5
27 A92 P9 9-12
11 A83 P3 3-5
5 A32 P6 9-12
19 A95 P3 1-3
13 A89 P8 1-3
29 A79 P1 1-3
7 A74 P6 9-12
23 A25 P2 3-5
6 A82 P5 3-5
9 A19 P1 9-12
11 A14 P7 9-12
11 A28 P5 1-3
12 A15 P10 3-5
14 A4 P7 3-5
6 A59 P4 3-5
16 A34 P9 9-12
11 A4 P1 9-12
2 A18 P1 9-12
2 A39 P5 1-3
28 A76 P9 3-5
11 A99 P1 1-3
26 A85 P1 1-3
17 A62 P1 9-12
19 A93 P3 3-5
3 A1 P7 3-5
29 A77 P9 3-5
18 A77 P2 9-12
3 A62 P5 3-5
13 A37 P3 1-3
30 A12 P3 1-3
8 A53 P9 9-12
2 A71 P1 9-12
5 A36 P7 9-12
4 A67 P2 3-5
8 A9 P6 1-3
8 A2 P7 3-5
25 A58 P7 9-12
22 A53 P2 1-3
8 A44 P10 9-12
18 A92 P10 3-5
25 A40 P9 1-3
11 A0 P7 9-12
14 A74 P6 1-3
16 A89 P10 1-3
15 A44 P4 3-5
29 A1 P7 1-3
23 A69 P10 3-5
1 A35 P2 1-3
21 A63 P1 1-3
17 A69 P10 9-12
26 A42 P6 3-5
27 A93 P2 9-12
17 A23 P8 9-12
5 A15 P2 3-5
13 A54 P8 9-12
14 A6 P10 3-5
18 A72 P7 3-5
14 A93 P3 9-12
3 A50 P8 3-5
29 A35 P1 3-5
11 A42 P6 9-12
30 A25 P8 3-5
15 A85 P6 1-3
16 A20 P8 1-3
21 A24 P3 9-12
5 A88 P1 9-12
7 A89 P2 1-3
7 A28 P9 9-12
30 A27 P4 3-5
9 A74 P6 9-12
2 A97 P7 9-12
21 A63 P5 3-5
16 A53 P3 1-3
11 A59 P4 1-3
2 A50 P8 1-3
10 A58 P8 9-12
17 A5 P6 9-12
20 A19 P10 3-5
3 A41 P9 1-3
17 A97 P4 3-5
15 A31 P9 9-12
12 A17 P2 1-3
18 A87 P1 3-5
27 A88 P4 1-3
16 A80 P1 1-3
29 A6 P9 9-12
24 A59 P10 3-5
1 A58 P6 1-3
14 A93 P2 9-12
30 A20 P5 3-5
8 A44 P6 3-5
1 A54 P1 9-12
13 A18 P8 9-12
9 A37 P8 3-5
9 A86 P9 3-5
11 A56 P9 9-12
13 A7 P5 9-12
11 A41 P4 9-12
20 A87 P5 1-3
24 A18 P1 3-5
3 A5 P1 9-12
17 A1 P7 3-5
13 A86 P10 9-12
6 A46 P5 1-3
14 A8 P9 1-3
9 A81 P10 3-5
2 A45 P2 3-5
5 A79 P4 9-12
9 A91 P7 3-5
5 A32 P7 9-12
11 A70 P4 1-3
30 A80 P6 9-12
14 A97 P7 3-5
27 A2 P5 3-5
22 A59 P6 1-3
11 A31 P3 9-12
5 A32 P5 3-5
13 A93 P3 3-5
28 A37 P3 1-3
10 A73 P9 3-5
24 A96 P2 3-5
20 A75 P3 3-5
22 A36 P1 3-5
13 A1 P2 3-5
26 A47 P4 1-3
22 A98 P8 1-3
20 A63 P2 1-3
4 A7 P4 3-5
2 A45 P9 3-5
20 A96 P6 3-5
24 A63 P6 1-3
28 A25 P9 3-5
29 A73 P7 1-3
8 A24 P3 3-5
23 A42 P7 3-5
18 A51 P2 3-5
15 A32 P5 9-12
19 A84 P9 3-5
29 A71 P2 3-5
18 A14 P7 1-3
16 A62 P7 9-12
23 A76 P1 3-5
8 A67 P2 1-3
12 A95 P6 3-5
4 A21 P8 3-5
7 A40 P5 3-5
3 A88 P10 1-3
12 A19 P1 1-3
18 A27 P3 1-3
26 A24 P10 3-5
8 A41 P6 1-3
13 A44 P1 1-3
3 A19 P1 9-12
6 A24 P10 3-5
11 A99 P3 9-12
1 A33 P10 1-3
21 A43 P1 1-3
22 A79 P5 9-12
29 A9 P3 3-5
8 A1 P7 3-5
29 A36 P7 1-3
23 A93 P3 3-5
6 A38 P10 3-5
28 A57 P6 3-5
28 A10 P5 9-12
10 A85 P7 3-5
29 A79 P1 1-3
24 A5 P3 9-12
2 A78 P10 9-12
18 A98 P1 3-5
2 A99 P8 9-12
8 A60 P2 1-3
25 A42 P3 9-12
30 A53 P4 9-12
3 A76 P2 9-12
11 A25 P4 3-5
15 A43 P2 9-12
21 A87 P4 9-12
26 A68 P3 9-12
14 A21 P3 3-5
9 A65 P5 3-5
15 A14 P9 9-12
14 A32 P10 1-3
25 A28 P8 1-3
5 A7 P6 9-12
